t(s),u(m/s),v(m/s),w(m/s),p(deg/s),q(deg/s),r(deg/s),X(m),Y(m),Z(m),phi(deg),theta(deg),psi(deg),Del_s(deg),Del_bp(deg),Del_bs(deg),Del_r(deg),Del_delb,n(RPS),ax(m/s2),ay(m/s2),az(m/s2),alphax(deg/s2),alphay(deg/s2),alphaz(deg/s2)
1341.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.73,-28.98,11.87,0.4375,-0.8277,-2258,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1342,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.72,-29.06,11.86,0.4375,-0.8277,-2258,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1342.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.72,-29.14,11.86,0.4375,-0.8277,-2259,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1342.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.72,-29.22,11.85,0.4375,-0.8277,-2259,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1342.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.72,-29.31,11.84,0.4375,-0.8277,-2259,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1342.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.71,-29.39,11.83,0.4375,-0.8277,-2259,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1342.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.71,-29.47,11.82,0.4375,-0.8277,-2259,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1342.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.71,-29.55,11.81,0.4375,-0.8277,-2259,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1342.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.7,-29.63,11.8,0.4375,-0.8277,-2260,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1342.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.7,-29.72,11.8,0.4375,-0.8277,-2260,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1342.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.7,-29.8,11.79,0.4375,-0.8277,-2260,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1343,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.69,-29.88,11.78,0.4375,-0.8277,-2260,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1343.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.69,-29.96,11.77,0.4375,-0.8277,-2260,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1343.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.68,-30.04,11.76,0.4375,-0.8277,-2260,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1343.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.68,-30.13,11.75,0.4375,-0.8277,-2261,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1343.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.67,-30.21,11.75,0.4375,-0.8277,-2261,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1343.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.66,-30.29,11.74,0.4375,-0.8277,-2261,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1343.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.66,-30.37,11.73,0.4375,-0.8277,-2261,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1343.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.65,-30.45,11.72,0.4375,-0.8277,-2261,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1343.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.65,-30.54,11.71,0.4375,-0.8277,-2261,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1343.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.64,-30.62,11.7,0.4375,-0.8277,-2262,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1344,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.63,-30.7,11.7,0.4375,-0.8277,-2262,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1344.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.63,-30.78,11.69,0.4375,-0.8277,-2262,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1344.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.62,-30.86,11.68,0.4375,-0.8277,-2262,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1344.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.61,-30.94,11.67,0.4375,-0.8277,-2262,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1344.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.6,-31.03,11.66,0.4375,-0.8277,-2262,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1344.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.6,-31.11,11.65,0.4375,-0.8277,-2263,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1344.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.59,-31.19,11.65,0.4375,-0.8277,-2263,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1344.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.58,-31.27,11.64,0.4375,-0.8277,-2263,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1344.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.57,-31.35,11.63,0.4375,-0.8277,-2263,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1344.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.56,-31.43,11.62,0.4375,-0.8277,-2263,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1345,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.55,-31.52,11.61,0.4375,-0.8277,-2263,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1345.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.54,-31.6,11.6,0.4375,-0.8277,-2264,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1345.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.53,-31.68,11.6,0.4375,-0.8277,-2264,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1345.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.52,-31.76,11.59,0.4375,-0.8277,-2264,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1345.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.51,-31.84,11.58,0.4375,-0.8277,-2264,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1345.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.5,-31.92,11.57,0.4375,-0.8277,-2264,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1345.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.49,-32,11.56,0.4375,-0.8277,-2264,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1345.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.48,-32.09,11.55,0.4375,-0.8277,-2265,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1345.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.47,-32.17,11.55,0.4375,-0.8277,-2265,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1345.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.46,-32.25,11.54,0.4375,-0.8277,-2265,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1346,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.45,-32.33,11.53,0.4375,-0.8277,-2265,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1346.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.43,-32.41,11.52,0.4375,-0.8277,-2265,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1346.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.42,-32.49,11.51,0.4375,-0.8277,-2265,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1346.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.41,-32.57,11.5,0.4375,-0.8277,-2266,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1346.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.4,-32.65,11.5,0.4375,-0.8277,-2266,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1346.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.38,-32.74,11.49,0.4375,-0.8277,-2266,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1346.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.37,-32.82,11.48,0.4375,-0.8277,-2266,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1346.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.36,-32.9,11.47,0.4375,-0.8277,-2266,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1346.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.34,-32.98,11.46,0.4375,-0.8277,-2267,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1346.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.33,-33.06,11.46,0.4375,-0.8277,-2267,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1347,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.32,-33.14,11.45,0.4375,-0.8277,-2267,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1347.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.3,-33.22,11.44,0.4375,-0.8277,-2267,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1347.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.29,-33.3,11.43,0.4375,-0.8277,-2267,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1347.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.27,-33.38,11.42,0.4375,-0.8277,-2267,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1347.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.26,-33.46,11.42,0.4375,-0.8277,-2268,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1347.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.24,-33.54,11.41,0.4375,-0.8277,-2268,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1347.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.23,-33.63,11.4,0.4375,-0.8277,-2268,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1347.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.21,-33.71,11.39,0.4375,-0.8277,-2268,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1347.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.19,-33.79,11.38,0.4375,-0.8277,-2268,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1347.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.18,-33.87,11.37,0.4375,-0.8277,-2268,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1348,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.16,-33.95,11.37,0.4375,-0.8277,-2269,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1348.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.15,-34.03,11.36,0.4375,-0.8277,-2269,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1348.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.13,-34.11,11.35,0.4375,-0.8277,-2269,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1348.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.11,-34.19,11.34,0.4375,-0.8277,-2269,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1348.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.09,-34.27,11.33,0.4375,-0.8277,-2269,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1348.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.08,-34.35,11.33,0.4375,-0.8277,-2269,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1348.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.06,-34.43,11.32,0.4375,-0.8277,-2270,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1348.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.04,-34.51,11.31,0.4375,-0.8277,-2270,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1348.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38.02,-34.59,11.3,0.4375,-0.8277,-2270,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1348.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,38,-34.67,11.29,0.4375,-0.8277,-2270,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1349,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.98,-34.75,11.29,0.4375,-0.8277,-2270,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1349.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.97,-34.83,11.28,0.4375,-0.8277,-2270,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1349.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.95,-34.91,11.27,0.4375,-0.8277,-2271,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1349.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.93,-34.99,11.26,0.4375,-0.8277,-2271,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1349.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.91,-35.07,11.25,0.4375,-0.8277,-2271,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1349.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.89,-35.15,11.25,0.4375,-0.8277,-2271,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1349.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.87,-35.23,11.24,0.4375,-0.8277,-2271,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1349.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.85,-35.31,11.23,0.4375,-0.8277,-2271,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1349.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.83,-35.39,11.22,0.4375,-0.8277,-2272,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1349.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.81,-35.47,11.21,0.4375,-0.8277,-2272,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1350,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.78,-35.55,11.21,0.4375,-0.8277,-2272,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1350.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.76,-35.62,11.2,0.4375,-0.8277,-2272,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1350.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.74,-35.7,11.19,0.4375,-0.8277,-2272,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1350.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.72,-35.78,11.18,0.4375,-0.8277,-2272,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1350.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.7,-35.86,11.18,0.4375,-0.8277,-2273,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1350.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.67,-35.94,11.17,0.4375,-0.8277,-2273,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1350.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.65,-36.02,11.16,0.4375,-0.8277,-2273,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1350.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.63,-36.1,11.15,0.4375,-0.8277,-2273,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1350.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.61,-36.18,11.14,0.4375,-0.8277,-2273,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1350.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.58,-36.26,11.14,0.4375,-0.8277,-2273,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1351,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.56,-36.33,11.13,0.4375,-0.8277,-2274,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1351.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.54,-36.41,11.12,0.4375,-0.8277,-2274,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1351.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.51,-36.49,11.11,0.4375,-0.8277,-2274,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1351.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.49,-36.57,11.11,0.4375,-0.8277,-2274,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1351.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.46,-36.65,11.1,0.4375,-0.8277,-2274,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1351.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.44,-36.73,11.09,0.4375,-0.8277,-2274,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1351.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.41,-36.81,11.08,0.4375,-0.8277,-2275,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1351.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.39,-36.88,11.07,0.4375,-0.8277,-2275,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1351.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.36,-36.96,11.07,0.4375,-0.8277,-2275,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1351.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.34,-37.04,11.06,0.4375,-0.8277,-2275,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1352,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.31,-37.12,11.05,0.4375,-0.8277,-2275,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1352.1,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.29,-37.2,11.04,0.4375,-0.8277,-2275,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1352.2,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.26,-37.27,11.04,0.4375,-0.8277,-2276,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1352.3,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.23,-37.35,11.03,0.4375,-0.8277,-2276,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1352.4,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.21,-37.43,11.02,0.4375,-0.8277,-2276,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1352.5,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.18,-37.51,11.01,0.4375,-0.8277,-2276,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1352.6,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.15,-37.58,11.01,0.4375,-0.8277,-2276,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1352.7,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.13,-37.66,11,0.4375,-0.8277,-2276,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1352.8,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.1,-37.74,10.99,0.4375,-0.8277,-2277,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
1352.9,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.07,-37.82,10.98,0.4375,-0.8277,-2277,0,0,0,10,0,111,-4.93E-16,-6.75E-17,2.15E-18,-3.01E-17,-5.86E-18,9.44E-16
1353,0.8153,0.09747,-0.003096,-0.02433,-0.01286,-1.684,37.04,-37.89,10.98,0.4375,-0.8277,-2277,0,0,0,10,0,111,-4.93E-16,-6.74E-17,2.15E-18,1.94E-17,-5.88E-18,9.44E-16
